tcn_blocks,tcn_dilations,pooling_type,gru_layers,gru_units,val_loss,test_loss,timestamp
1,[1],average,2,256,0.0000,0.0000,2025-09-23 16:35:56
1,[1],average,3,64,0.0000,0.0000,2025-09-23 16:35:59
1,[1],average,3,128,0.0000,0.0000,2025-09-23 16:36:03
1,[1],average,3,256,0.0000,0.0000,2025-09-23 16:36:08
1,[1],max,1,64,0.0000,0.0000,2025-09-23 16:36:10
1,[1],max,1,128,0.0000,0.0000,2025-09-23 16:36:13
1,[1],max,1,256,0.0000,0.0000,2025-09-23 16:36:15
1,[1],max,2,64,0.0000,0.0000,2025-09-23 16:36:18
1,[1],max,2,128,0.0000,0.0000,2025-09-23 16:36:21
1,[1],max,2,256,0.0000,0.0000,2025-09-23 16:36:25
1,[1],max,3,64,0.0000,0.0000,2025-09-23 16:36:28
1,[1],max,3,128,0.0000,0.0000,2025-09-23 16:36:32
1,[1],max,3,256,0.0000,0.0000,2025-09-23 16:36:38
2,[1, 1],none,1,64,0.0000,0.0000,2025-09-23 16:36:42
2,[1, 1],none,1,128,0.0000,0.0000,2025-09-23 16:36:47
2,[1, 1],none,1,256,0.0000,0.0000,2025-09-23 16:36:54
2,[1, 1],none,2,64,0.0000,0.0001,2025-09-23 16:36:59
2,[1, 1],none,2,128,0.0000,0.0000,2025-09-23 16:37:05
2,[1, 1],none,2,256,0.0000,0.0000,2025-09-23 16:37:13
2,[1, 1],none,3,64,0.0000,0.0000,2025-09-23 16:37:20
2,[1, 1],none,3,128,0.0000,0.0000,2025-09-23 16:37:30
2,[1, 1],none,3,256,0.0000,0.0000,2025-09-23 16:37:43
2,[1, 1],average,1,64,0.0000,0.0000,2025-09-23 16:37:46
2,[1, 1],average,1,128,0.0000,0.0000,2025-09-23 16:37:49
2,[1, 1],average,1,256,0.0000,0.0000,2025-09-23 16:37:53
2,[1, 1],average,2,64,0.0000,0.0000,2025-09-23 16:37:56
2,[1, 1],average,2,128,0.0000,0.0000,2025-09-23 16:38:01
2,[1, 1],average,2,256,0.0000,0.0000,2025-09-23 16:38:05
2,[1, 1],average,3,64,0.0000,0.0000,2025-09-23 16:38:09
2,[1, 1],average,3,128,0.0000,0.0000,2025-09-23 16:38:14
2,[1, 1],average,3,256,0.0000,0.0000,2025-09-23 16:38:20
2,[1, 1],max,1,64,0.0000,0.0000,2025-09-23 16:38:23
2,[1, 1],max,1,128,0.0000,0.0000,2025-09-23 16:38:26
2,[1, 1],max,1,256,0.0000,0.0000,2025-09-23 16:38:29
2,[1, 1],max,2,64,0.0000,0.0000,2025-09-23 16:38:33
2,[1, 1],max,2,128,0.0000,0.0000,2025-09-23 16:38:37
2,[1, 1],max,2,256,0.0000,0.0000,2025-09-23 16:38:42
2,[1, 1],max,3,64,0.0000,0.0000,2025-09-23 16:38:45
2,[1, 1],max,3,128,0.0000,0.0000,2025-09-23 16:38:51
2,[1, 1],max,3,256,0.0000,0.0000,2025-09-23 16:38:56
4,[1, 1, 1, 1],none,1,64,0.0000,0.0000,2025-09-23 16:39:01
4,[1, 1, 1, 1],none,1,128,0.0000,0.0000,2025-09-23 16:39:08
4,[1, 1, 1, 1],none,1,256,0.0000,0.0000,2025-09-23 16:39:16
4,[1, 1, 1, 1],none,2,64,0.0000,0.0000,2025-09-23 16:39:23
4,[1, 1, 1, 1],none,2,128,0.0000,0.0000,2025-09-23 16:39:32
4,[1, 1, 1, 1],none,2,256,0.0000,0.0000,2025-09-23 16:39:43
4,[1, 1, 1, 1],none,3,64,0.0000,0.0000,2025-09-23 16:39:51
4,[1, 1, 1, 1],none,3,128,0.0000,0.0000,2025-09-23 16:40:03
4,[1, 1, 1, 1],none,3,256,0.0000,0.0000,2025-09-23 16:40:19
4,[1, 1, 1, 1],average,1,64,0.0000,0.0000,2025-09-23 16:40:24
4,[1, 1, 1, 1],average,1,128,0.0000,0.0000,2025-09-23 16:40:30
4,[1, 1, 1, 1],average,1,256,0.0000,0.0000,2025-09-23 16:40:35
4,[1, 1, 1, 1],average,2,64,0.0000,0.0000,2025-09-23 16:40:40
4,[1, 1, 1, 1],average,2,128,0.0000,0.0000,2025-09-23 16:40:47
4,[1, 1, 1, 1],average,2,256,0.0000,0.0000,2025-09-23 16:40:54
4,[1, 1, 1, 1],average,3,64,0.0000,0.0000,2025-09-23 16:41:00
4,[1, 1, 1, 1],average,3,128,0.2453,0.2709,2025-09-23 16:41:01
4,[1, 1, 1, 1],average,3,256,0.2439,0.3530,2025-09-23 16:41:01
4,[1, 1, 1, 1],max,1,64,0.0001,0.0001,2025-09-23 16:41:04
4,[1, 1, 1, 1],max,1,128,0.0000,0.0000,2025-09-23 16:41:10
4,[1, 1, 1, 1],max,1,256,0.0000,0.0000,2025-09-23 16:41:16
4,[1, 1, 1, 1],max,2,64,0.0000,0.0000,2025-09-23 16:41:22
4,[1, 1, 1, 1],max,2,128,0.0000,0.0000,2025-09-23 16:41:29
4,[1, 1, 1, 1],max,2,256,0.0046,0.0844,2025-09-23 16:41:31
4,[1, 1, 1, 1],max,3,64,0.0000,0.0000,2025-09-23 16:41:37
4,[1, 1, 1, 1],max,3,128,0.0000,0.0000,2025-09-23 16:41:45
4,[1, 1, 1, 1],max,3,256,0.0000,0.0000,2025-09-23 16:41:54
8,[1, 1, 1, 1, 1, 1, 1, 1],none,1,64,0.0001,0.0001,2025-09-23 16:42:03
8,[1, 1, 1, 1, 1, 1, 1, 1],none,1,128,0.0000,0.0000,2025-09-23 16:42:14
8,[1, 1, 1, 1, 1, 1, 1, 1],none,1,256,0.0000,0.0000,2025-09-23 16:42:25
8,[1, 1, 1, 1, 1, 1, 1, 1],none,2,64,0.0000,0.0000,2025-09-23 16:42:37
8,[1, 1, 1, 1, 1, 1, 1, 1],none,2,128,0.0000,0.0000,2025-09-23 16:42:51
8,[1, 1, 1, 1, 1, 1, 1, 1],none,2,256,0.0000,0.0000,2025-09-23 16:43:06
8,[1, 1, 1, 1, 1, 1, 1, 1],none,3,64,0.0000,0.0000,2025-09-23 16:43:21
8,[1, 1, 1, 1, 1, 1, 1, 1],none,3,128,0.0000,0.0000,2025-09-23 16:43:39
8,[1, 1, 1, 1, 1, 1, 1, 1],none,3,256,0.0000,0.0000,2025-09-23 16:44:01
8,[1, 1, 1, 1, 1, 1, 1, 1],average,1,64,0.0000,0.0000,2025-09-23 16:44:09
8,[1, 1, 1, 1, 1, 1, 1, 1],average,1,128,0.0000,0.0000,2025-09-23 16:44:19
8,[1, 1, 1, 1, 1, 1, 1, 1],average,1,256,0.0000,0.0000,2025-09-23 16:44:28
8,[1, 1, 1, 1, 1, 1, 1, 1],average,2,64,0.0000,0.0000,2025-09-23 16:44:36
8,[1, 1, 1, 1, 1, 1, 1, 1],average,2,128,0.2162,0.2394,2025-09-23 16:44:38
8,[1, 1, 1, 1, 1, 1, 1, 1],average,2,256,0.0000,0.0000,2025-09-23 16:44:48
8,[1, 1, 1, 1, 1, 1, 1, 1],average,3,64,0.0000,0.0000,2025-09-23 16:44:58
8,[1, 1, 1, 1, 1, 1, 1, 1],average,3,128,0.0000,0.0000,2025-09-23 16:45:09
8,[1, 1, 1, 1, 1, 1, 1, 1],average,3,256,0.0613,0.0747,2025-09-23 16:45:10
8,[1, 1, 1, 1, 1, 1, 1, 1],max,1,64,0.0000,0.0000,2025-09-23 16:45:19
8,[1, 1, 1, 1, 1, 1, 1, 1],max,1,128,0.2504,0.2630,2025-09-23 16:45:20
8,[1, 1, 1, 1, 1, 1, 1, 1],max,1,256,0.2503,0.2748,2025-09-23 16:45:21
8,[1, 1, 1, 1, 1, 1, 1, 1],max,2,64,0.0000,0.0000,2025-09-23 16:45:30
8,[1, 1, 1, 1, 1, 1, 1, 1],max,2,128,0.0000,0.0000,2025-09-23 16:45:40
8,[1, 1, 1, 1, 1, 1, 1, 1],max,2,256,0.2468,0.3315,2025-09-23 16:45:41
8,[1, 1, 1, 1, 1, 1, 1, 1],max,3,64,0.0000,0.0000,2025-09-23 16:45:51
8,[1, 1, 1, 1, 1, 1, 1, 1],max,3,128,0.0000,0.0000,2025-09-23 16:46:01
8,[1, 1, 1, 1, 1, 1, 1, 1],max,3,256,0.2480,0.3092,2025-09-23 16:46:03
1,[2],none,1,64,0.0001,0.0001,2025-09-23 16:46:07
1,[2],none,1,128,0.0000,0.0000,2025-09-23 16:46:12
1,[2],none,1,256,0.0000,0.0000,2025-09-23 16:46:17
1,[2],none,2,64,0.0000,0.0000,2025-09-23 16:46:22
1,[2],none,2,128,0.0000,0.0000,2025-09-23 16:46:29
1,[2],none,2,256,0.0000,0.0000,2025-09-23 16:46:36
1,[2],none,3,64,0.0000,0.0000,2025-09-23 16:46:43
1,[2],none,3,128,0.0000,0.0000,2025-09-23 16:46:52
1,[2],none,3,256,0.0000,0.0000,2025-09-23 16:46:59
1,[2],average,1,64,0.0000,0.0000,2025-09-23 16:47:02
1,[2],average,1,128,0.0000,0.0000,2025-09-23 16:47:05
1,[2],average,1,256,0.0000,0.0000,2025-09-23 16:47:08
1,[2],average,2,64,0.0000,0.0000,2025-09-23 16:47:11
1,[2],average,2,128,0.0000,0.0000,2025-09-23 16:47:14
1,[2],average,2,256,0.0000,0.0000,2025-09-23 16:47:18
1,[2],average,3,64,0.0000,0.0000,2025-09-23 16:47:21
1,[2],average,3,128,0.0000,0.0000,2025-09-23 16:47:25
1,[2],average,3,256,0.0000,0.0000,2025-09-23 16:47:30
1,[2],max,1,64,0.0000,0.0000,2025-09-23 16:47:33
1,[2],max,1,128,0.0000,0.0000,2025-09-23 16:47:35
1,[2],max,1,256,0.0000,0.0000,2025-09-23 16:47:38
1,[2],max,2,64,0.0000,0.0000,2025-09-23 16:47:41
1,[2],max,2,128,0.0000,0.0000,2025-09-23 16:47:44
1,[2],max,2,256,0.0000,0.0000,2025-09-23 16:47:48
1,[2],max,3,64,0.0000,0.0000,2025-09-23 16:47:51
1,[2],max,3,128,0.0000,0.0000,2025-09-23 16:47:55
1,[2],max,3,256,0.0000,0.0000,2025-09-23 16:48:00
2,[2, 2],none,1,64,0.0000,0.0000,2025-09-23 16:48:05
2,[2, 2],none,1,128,0.0000,0.0000,2025-09-23 16:48:10
2,[2, 2],none,1,256,0.0000,0.0000,2025-09-23 16:48:16
2,[2, 2],none,2,64,0.0000,0.0000,2025-09-23 16:48:21
2,[2, 2],none,2,128,0.0000,0.0000,2025-09-23 16:48:28
2,[2, 2],none,2,256,0.0000,0.0000,2025-09-23 16:48:36
2,[2, 2],none,3,64,0.0000,0.0000,2025-09-23 16:48:44
2,[2, 2],none,3,128,0.0000,0.0000,2025-09-23 16:48:54
2,[2, 2],none,3,256,0.0000,0.0000,2025-09-23 16:49:06
2,[2, 2],average,1,64,0.0000,0.0000,2025-09-23 16:49:09
2,[2, 2],average,1,128,0.0000,0.0000,2025-09-23 16:49:13
2,[2, 2],average,1,256,0.0000,0.0000,2025-09-23 16:49:16
2,[2, 2],average,2,64,0.0000,0.0000,2025-09-23 16:49:19
2,[2, 2],average,2,128,0.0000,0.0000,2025-09-23 16:49:23
2,[2, 2],average,2,256,0.0000,0.0000,2025-09-23 16:49:28
2,[2, 2],average,3,64,0.0000,0.0000,2025-09-23 16:49:32
2,[2, 2],average,3,128,0.0000,0.0000,2025-09-23 16:49:37
2,[2, 2],average,3,256,0.0000,0.0000,2025-09-23 16:49:42
2,[2, 2],max,1,64,0.0000,0.0000,2025-09-23 16:49:45
2,[2, 2],max,1,128,0.0000,0.0000,2025-09-23 16:49:49
2,[2, 2],max,1,256,0.0000,0.0000,2025-09-23 16:49:53
2,[2, 2],max,2,64,0.0000,0.0000,2025-09-23 16:49:57
2,[2, 2],max,2,128,0.0000,0.0000,2025-09-23 16:50:01
2,[2, 2],max,2,256,0.0000,0.0386,2025-09-23 16:50:02
2,[2, 2],max,3,64,0.0000,0.0000,2025-09-23 16:50:06
2,[2, 2],max,3,128,0.0000,0.0000,2025-09-23 16:50:12
2,[2, 2],max,3,256,0.0000,0.0518,2025-09-23 16:50:13
4,[2, 2, 2, 2],none,1,64,0.0001,0.0001,2025-09-23 16:50:19
4,[2, 2, 2, 2],none,1,128,0.0000,0.0000,2025-09-23 16:50:26
4,[2, 2, 2, 2],none,1,256,0.0000,0.0000,2025-09-23 16:50:34
4,[2, 2, 2, 2],none,2,64,0.0000,0.0000,2025-09-23 16:50:42
4,[2, 2, 2, 2],none,2,128,0.0000,0.0000,2025-09-23 16:50:51
4,[2, 2, 2, 2],none,2,256,0.0000,0.0000,2025-09-23 16:51:02
4,[2, 2, 2, 2],none,3,64,0.0000,0.0000,2025-09-23 16:51:11
4,[2, 2, 2, 2],none,3,128,0.0000,0.0000,2025-09-23 16:51:23
4,[2, 2, 2, 2],none,3,256,0.0000,0.0000,2025-09-23 16:51:35
4,[2, 2, 2, 2],average,1,64,0.0000,0.0000,2025-09-23 16:51:40
4,[2, 2, 2, 2],average,1,128,0.0000,0.0000,2025-09-23 16:51:45
4,[2, 2, 2, 2],average,1,256,0.0000,0.0000,2025-09-23 16:51:50
4,[2, 2, 2, 2],average,2,64,0.0000,0.0000,2025-09-23 16:51:55
4,[2, 2, 2, 2],average,2,128,0.0000,0.0000,2025-09-23 16:52:01
4,[2, 2, 2, 2],average,2,256,0.0575,0.1910,2025-09-23 16:52:02
4,[2, 2, 2, 2],average,3,64,0.0000,0.0000,2025-09-23 16:52:08
4,[2, 2, 2, 2],average,3,128,0.0000,0.0000,2025-09-23 16:52:14
4,[2, 2, 2, 2],average,3,256,0.0000,0.0000,2025-09-23 16:52:20
4,[2, 2, 2, 2],max,1,64,0.0000,0.0000,2025-09-23 16:52:25
4,[2, 2, 2, 2],max,1,128,0.0000,0.0000,2025-09-23 16:52:30
4,[2, 2, 2, 2],max,1,256,0.0000,0.0000,2025-09-23 16:52:35
4,[2, 2, 2, 2],max,2,64,0.0000,0.0000,2025-09-23 16:52:40
4,[2, 2, 2, 2],max,2,128,0.0000,0.0000,2025-09-23 16:52:46
4,[2, 2, 2, 2],max,2,256,0.1722,0.3161,2025-09-23 16:52:46
4,[2, 2, 2, 2],max,3,64,0.0000,0.0000,2025-09-23 16:52:52
4,[2, 2, 2, 2],max,3,128,0.0000,0.0000,2025-09-23 16:52:58
4,[2, 2, 2, 2],max,3,256,0.2158,0.3362,2025-09-23 16:52:59
8,[2, 2, 2, 2, 2, 2, 2, 2],none,1,64,0.0001,0.0001,2025-09-23 16:53:07
8,[2, 2, 2, 2, 2, 2, 2, 2],none,1,128,0.0000,0.0000,2025-09-23 16:53:17
8,[2, 2, 2, 2, 2, 2, 2, 2],none,1,256,0.0000,0.0000,2025-09-23 16:53:27
8,[2, 2, 2, 2, 2, 2, 2, 2],none,2,64,0.0000,0.0000,2025-09-23 16:53:37
8,[2, 2, 2, 2, 2, 2, 2, 2],none,2,128,0.0000,0.0000,2025-09-23 16:53:49
8,[2, 2, 2, 2, 2, 2, 2, 2],none,2,256,0.0000,0.0000,2025-09-23 16:54:03
8,[2, 2, 2, 2, 2, 2, 2, 2],none,3,64,0.0000,0.0000,2025-09-23 16:54:14
8,[2, 2, 2, 2, 2, 2, 2, 2],none,3,128,0.0000,0.0000,2025-09-23 16:54:29
8,[2, 2, 2, 2, 2, 2, 2, 2],none,3,256,0.0000,0.0000,2025-09-23 16:54:47
8,[2, 2, 2, 2, 2, 2, 2, 2],average,1,64,0.0000,0.0000,2025-09-23 16:54:55
8,[2, 2, 2, 2, 2, 2, 2, 2],average,1,128,0.0000,0.0000,2025-09-23 16:55:03
8,[2, 2, 2, 2, 2, 2, 2, 2],average,1,256,0.0000,0.0000,2025-09-23 16:55:11
8,[2, 2, 2, 2, 2, 2, 2, 2],average,2,64,0.0000,0.0000,2025-09-23 16:55:20
8,[2, 2, 2, 2, 2, 2, 2, 2],average,2,128,0.0000,0.0000,2025-09-23 16:55:29
8,[2, 2, 2, 2, 2, 2, 2, 2],average,2,256,0.0000,0.0000,2025-09-23 16:55:38
8,[2, 2, 2, 2, 2, 2, 2, 2],average,3,64,0.0000,0.0000,2025-09-23 16:55:46
8,[2, 2, 2, 2, 2, 2, 2, 2],average,3,128,0.0000,0.0000,2025-09-23 16:55:56
8,[2, 2, 2, 2, 2, 2, 2, 2],average,3,256,0.0000,0.0000,2025-09-23 16:56:06
8,[2, 2, 2, 2, 2, 2, 2, 2],max,1,64,0.0000,0.0000,2025-09-23 16:56:14
8,[2, 2, 2, 2, 2, 2, 2, 2],max,1,128,0.2423,0.2492,2025-09-23 16:56:14
8,[2, 2, 2, 2, 2, 2, 2, 2],max,1,256,0.2432,0.3062,2025-09-23 16:56:15
8,[2, 2, 2, 2, 2, 2, 2, 2],max,2,64,0.2487,0.2773,2025-09-23 16:56:16
8,[2, 2, 2, 2, 2, 2, 2, 2],max,2,128,0.2446,0.3037,2025-09-23 16:56:17
8,[2, 2, 2, 2, 2, 2, 2, 2],max,2,256,0.2557,0.3284,2025-09-23 16:56:18
8,[2, 2, 2, 2, 2, 2, 2, 2],max,3,64,0.0000,0.0000,2025-09-23 16:56:27
8,[2, 2, 2, 2, 2, 2, 2, 2],max,3,128,0.2412,0.2919,2025-09-23 16:56:28
8,[2, 2, 2, 2, 2, 2, 2, 2],max,3,256,0.2459,0.3036,2025-09-23 16:56:29
1,[3],none,1,64,0.0000,0.0000,2025-09-23 16:56:33
1,[3],none,1,128,0.0000,0.0000,2025-09-23 16:56:37
1,[3],none,1,256,0.0000,0.0000,2025-09-23 16:56:43
1,[3],none,2,64,0.0000,0.0000,2025-09-23 16:56:48
1,[3],none,2,128,0.0000,0.0000,2025-09-23 16:56:56
1,[3],none,2,256,0.0000,0.0000,2025-09-23 16:57:05
1,[3],none,3,64,0.0000,0.0000,2025-09-23 16:57:13
1,[3],none,3,128,0.0000,0.0000,2025-09-23 16:57:24
1,[3],none,3,256,0.0000,0.0000,2025-09-23 16:57:37
1,[3],average,1,64,0.0000,0.0000,2025-09-23 16:57:39
1,[3],average,1,128,0.0000,0.0000,2025-09-23 16:57:42
1,[3],average,1,256,0.0000,0.0000,2025-09-23 16:57:45
1,[3],average,2,64,0.0000,0.0000,2025-09-23 16:57:48
1,[3],average,2,128,0.0000,0.0000,2025-09-23 16:57:51
1,[3],average,2,256,0.0000,0.0000,2025-09-23 16:57:55
1,[3],average,3,64,0.0000,0.0000,2025-09-23 16:57:58
1,[3],average,3,128,0.0000,0.0000,2025-09-23 16:58:03
1,[3],average,3,256,0.0000,0.0000,2025-09-23 16:58:08
1,[3],max,1,64,0.0000,0.0000,2025-09-23 16:58:10
1,[3],max,1,128,0.0000,0.0000,2025-09-23 16:58:13
1,[3],max,1,256,0.0000,0.0000,2025-09-23 16:58:15
1,[3],max,2,64,0.0000,0.0000,2025-09-23 16:58:18
1,[3],max,2,128,0.0000,0.0000,2025-09-23 16:58:22
1,[3],max,2,256,0.0000,0.0000,2025-09-23 16:58:25
1,[3],max,3,64,0.0000,0.0000,2025-09-23 16:58:29
1,[3],max,3,128,0.0000,0.0000,2025-09-23 16:58:33
1,[3],max,3,256,0.0000,0.0000,2025-09-23 16:58:39
2,[3, 3],none,1,64,0.0001,0.0001,2025-09-23 16:58:44
2,[3, 3],none,1,128,0.0000,0.0000,2025-09-23 16:58:49
2,[3, 3],none,1,256,0.0000,0.0000,2025-09-23 16:58:55
2,[3, 3],none,2,64,0.0000,0.0000,2025-09-23 16:59:01
2,[3, 3],none,2,128,0.0000,0.0000,2025-09-23 16:59:09
2,[3, 3],none,2,256,0.0000,0.0000,2025-09-23 16:59:19
2,[3, 3],none,3,64,0.0000,0.0000,2025-09-23 16:59:26
2,[3, 3],none,3,128,0.0000,0.0000,2025-09-23 16:59:36
2,[3, 3],none,3,256,0.0000,0.0000,2025-09-23 16:59:51
2,[3, 3],average,1,64,0.0000,0.0000,2025-09-23 16:59:54
2,[3, 3],average,1,128,0.0000,0.0000,2025-09-23 16:59:57
2,[3, 3],average,1,256,0.0000,0.0000,2025-09-23 17:00:00
2,[3, 3],average,2,64,0.0000,0.0000,2025-09-23 17:00:04
2,[3, 3],average,2,128,0.0000,0.0000,2025-09-23 17:00:08
2,[3, 3],average,2,256,0.0000,0.0000,2025-09-23 17:00:13
2,[3, 3],average,3,64,0.0000,0.0000,2025-09-23 17:00:17
2,[3, 3],average,3,128,0.0000,0.0000,2025-09-23 17:00:22
2,[3, 3],average,3,256,0.0000,0.0000,2025-09-23 17:00:28
2,[3, 3],max,1,64,0.0001,0.0001,2025-09-23 17:00:31
2,[3, 3],max,1,128,0.0000,0.0000,2025-09-23 17:00:34
2,[3, 3],max,1,256,0.0000,0.0000,2025-09-23 17:00:38
2,[3, 3],max,2,64,0.0000,0.0000,2025-09-23 17:00:42
2,[3, 3],max,2,128,0.0000,0.0000,2025-09-23 17:00:46
2,[3, 3],max,2,256,0.0000,0.0000,2025-09-23 17:00:51
2,[3, 3],max,3,64,0.0000,0.0000,2025-09-23 17:00:55
2,[3, 3],max,3,128,0.0000,0.0000,2025-09-23 17:01:00
2,[3, 3],max,3,256,0.0000,0.0000,2025-09-23 17:01:06
4,[3, 3, 3, 3],none,1,64,0.0000,0.0000,2025-09-23 17:01:12
4,[3, 3, 3, 3],none,1,128,0.0000,0.0000,2025-09-23 17:01:19
4,[3, 3, 3, 3],none,1,256,0.0000,0.0000,2025-09-23 17:01:26
4,[3, 3, 3, 3],none,2,64,0.0000,0.0000,2025-09-23 17:01:34
4,[3, 3, 3, 3],none,2,128,0.0000,0.0000,2025-09-23 17:01:43
4,[3, 3, 3, 3],none,2,256,0.0000,0.0000,2025-09-23 17:01:54
4,[3, 3, 3, 3],none,3,64,0.0000,0.0000,2025-09-23 17:02:04
4,[3, 3, 3, 3],none,3,128,0.0000,0.0000,2025-09-23 17:02:16
4,[3, 3, 3, 3],none,3,256,0.0000,0.0000,2025-09-23 17:02:31
4,[3, 3, 3, 3],average,1,64,0.0000,0.0000,2025-09-23 17:02:36
4,[3, 3, 3, 3],average,1,128,0.0000,0.0000,2025-09-23 17:02:41
4,[3, 3, 3, 3],average,1,256,0.0000,0.0000,2025-09-23 17:02:46
4,[3, 3, 3, 3],average,2,64,0.0000,0.0000,2025-09-23 17:02:51
4,[3, 3, 3, 3],average,2,128,0.0000,0.0000,2025-09-23 17:02:57
4,[3, 3, 3, 3],average,2,256,0.0000,0.0000,2025-09-23 17:03:03
4,[3, 3, 3, 3],average,3,64,0.0001,0.0001,2025-09-23 17:03:09
4,[3, 3, 3, 3],average,3,128,0.0000,0.0000,2025-09-23 17:03:16
4,[3, 3, 3, 3],average,3,256,0.0000,0.0000,2025-09-23 17:03:23
4,[3, 3, 3, 3],max,1,64,0.0000,0.0000,2025-09-23 17:03:28
4,[3, 3, 3, 3],max,1,128,0.0000,0.0000,2025-09-23 17:03:33
4,[3, 3, 3, 3],max,1,256,0.0000,0.0000,2025-09-23 17:03:38
